settlment_type,oblast,rajon_1941,settlment_name,lat,lon,descr,size,color
місто,Сталінська,,Маріуполь,47.097133,37.543366999999996,"Табір був розташований на території колишньго комбінату заводу Ілліча,
у ньому перебували і військовополонені, і цивільне населення",-9999,-9999
місто,Сталінська,,Сталіно,48.015883,37.80285,"Табір для активістів, розташований на Петрівці. В лютому 1943 утримувалося 250
жінок та 1 тис. чоловіків. У таборі Шмідта на Смолянці, у колишньому приміщенні свинобази знищено 105 чоловіків. ",1250,105
місто,Сталінська,Артемівський,Артемівськ,48.5986674,37.9980367,"Табори для заарештованих цивільних громадян були створені на досліднійстанції і вулицях Олександрівській та Комсомольський, на стадіоні, на Площі Свободі, біля пам'ятника Артему; працювали під охороною жандармерії і поліції. В таборах перебувало 2,5-3 тисячі осіб",3000,-9999
місто,Сталінська,Костянтинівський,Костянтинівка,48.5239429,37.7075811,"До цього табору направляли громадян, покараних на строк до 6 місяців каторжних робіт. 400 осіб етапували в місто Сталіно. Загинули 80 осіб.",400,80
місто,Станіславська,,Станіслав,46.5723282,32.1458693,"В таборі
утримували до 10 тисяч чоловіків.
",10000,-9999
місто,Станіславська,Болехівський,Болехів,49.0702518,23.8543141,,-9999,-9999
село,Станіславська,Долинський,Брошнів-Осада,48.99423710000001,24.1867294,В'язні працювали на фірму «Delta»,-9999,-9999
місто,Станіславська,Коломийський,Коломия,48.5304917,25.0412055,"Гестапо у вересні 1942 року арештувало і відправило до табору в
місті Коломия 335 жителів села Рогинова. Арештованих з табору великими групами
відправили в Шепарівський ліс та розстріляли",335,335
місто,Станіславська,Косівський,"Косів
",48.3135026,25.082229,,-9999,-9999
місто,Станіславська,Надвірнянський,Надвірна,48.6211999,24.5759679,"В таборі-гетто утримували понад 2500 чоловіків-євреїв. В'язні потрапляли у табір після масових арештів єврейського населення, що проводилия в місті у жовтні 1941 та у квітні 1942 років. Перша згадка про чоловічий табір - у жовтні 1941 року, остання  - на початку 1943 року. Про жіночий табір згадується вперше згадується наприкінці 1941 року, востаннє - у грудні 1942 року. В'язні працювали на фірму «Sukassila-Bau»",2500,-9999
місто,Станіславська,Рогатинський,Рогатин,49.4099366,24.6106017,Через цей табір пройшло до 15 тис. чол.,15000,-9999
місто,Сумська,,Суми,50.9077,34.7981,Тюрма була розташована у приміщенні клубу рафінадного заводу,-9999,-9999
смт.,Сумська,Білопільський,Ворожба,51.1657844,34.2327186,"У таборі на території Військбуду, знищено 2007 чоловіків",-9999,2007
місто,Сумська,Конотопський,Конотоп,51.240943200000004,33.2050521,В'язні - близько 1 тисячі чоловіків,1000,-9999
місто,Сумська,Роменський,Ромни,50.741508700000004,33.4809526,В'язні - близько 500 чоловіків,500,-9999
місто,Сумська,Роменський,Ромни,50.741508700000004,33.4809526,,-9999,-9999
місто,Тернопільська,,Тернопіль,49.553517,25.594767,"Усі в'язні табору знищені, кількість загиблих невідома. Сюди звозили людей з різних населених пунктів області, в'язні працювали на фірму Рекмана та фірму Леопольда Шілка. Чоловіки і жінки перебували у різних таборах. Гетто, що існувало у 1941-44 роках, охоплювало вул.Львівську (частково), Руську (тогочасну), Шептицьких, Ринок (частину), Срібну.",-9999,-9999
місто,Тернопільська,Бережанський,Бережани,49.4438882,24.9361397,"До концтабору в центрі міста звозили арештованих з усього району, загинуло 1600 осіб. Євреїв, яких там утримували, масово знищували. Відомо, що в'язні працювали на фірму Віктора Креміна з Берліна.",-9999,1600
місто,Тернопільська,Борщівський,Борщів,48.8006096,26.0488939,Масові розправи над євреями у Борщові,-9999,-9999
село,Тернопільська,,Глибочок,48.8160325,25.9293402,"25 листопада 1941 року з Гримайлівського табору перевезли до Склата 300 чоловіків-євреїв, де їх розподілили по таборах. У табір смерті в село Лубочок Тернопільської області відправлено 50 осіб.",300,50
місто,Тернопільська,Бучацький,Бучач,49.064831,25.3817159,,-9999,-9999
село,Тернопільська,Великобірківський,Великі Бірки,49.5236512,25.7558517,"Утримували військовополонених та євреїв, серед полонених були й поляки. Відомо про три тисячі в'язнів, що працювали у каменоломні, для організації Тодта. У грудні 1943 року в'язнів переводили до концтабору в Плащові.",3000,-9999
село,Тернопільська,Великобірківський,Грабовець,49.2395446,23.796608399999997,,-9999,-9999
село,Тернопільська,Великобірківський,Ступки,49.5374273,25.749469199999997,"Табір для євреїв, де утримували 2 тис. чоловіків, усі знищено. За різними даними, табір існував у 1942-42 роках та у 1941 - 44 роках. ",2000,2000
село,Тернопільська,Великоглибочецький,"Великий Глибочок
",49.620160399999996,25.5325155,"У червні 1942 року на місці колишнього табору для військовополонених (на території фільварку колишнього поміщика А. Плетера) був табір для євреїв, де утримували 1,5 тис. чоловіків. З червня 1942 до липня 1943 у цьому таборі було спалено близько 5 тисяч чоловіків.  За іншим даними, утримували близько 12 тисяч чоловіків, жителів Зборівського, Козлівського та інших районів області. В'язні працювали на фірму Отто Гелля.",12000,5000
село,Тернопільська,Великодедеркальський,Борки,49.688235999999996,36.043262899999995,,-9999,-9999
село,Тернопільська,Великодедеркальський,"Катербург
(Катеринівка)",50.0044601,25.8789437,"Табір для єврейського населення створено взимку 1942 року, одночасно утримувалося до 400 чоловіків.",400,-9999
село,Тернопільська,Вишнівецький,Вишнівець,49.906138,25.744455399999996,Усі 4 тисячі в'язнів гетто знищені (за іншими даними - 6 тисяч),6000,6000
село,Тернопільська,Гримайлівський,Гримайлів,49.328034,26.0044917,"У жовтні 1941 року з Гримайлова вивезли 1,7 тисяч осіб (за іншими даними - 300) на розстріл у табір в місті Скалат Тернопільської області. Табір був розташований по вул. Ринок у приміщенні школи. ",1700,1700
місто,Тернопільська,Заліщицький,Заліщики,48.646992600000004,25.7383108,"У гетто по вулиці Блюхера утримували близько 3,5 тисяч осіб. У липні 1942 року близько 2700 осіб, що залишилися в живих, виїхали до містечка Тлусти (Товсте) Заліщицького району.",3500,800
село,Тернопільська,Заліщицький,Дзвиняч,48.748150200000005,24.426946899999997,,-9999,-9999
село,Тернопільська,Заложцівський,"Заложці
(Залізці)",49.79375170000001,25.3739849,В'язні працювали на дорожніх роботах.,-9999,-9999
місто,Тернопільська,Збаразький,Збараж,49.66697620000001,25.772308499999998,В'язні працювали на дорожніх роботах та лісозаготівлі.,-9999,-9999
село,Тернопільська,Збаразький,Максимівка,49.5983109,25.899749800000002,"У концтабір зігнали євреїв зі Збаража та Збаразького району. Відомо, що у січні 1942 у таборі було за один раз розстріляно тисячу людей.",-9999,1000
місто,Тернопільська,Зборівський,Зборів,49.660696,25.143466600000004,"У таборі та гетто на вулиці Млиновецькій утримували до 10 тисяч осіб, усі знищені. Це були мешканці Заложцівського, Золочівського та Зборівського районів. Ув'язнених відправляли до інших таборів, виганяли на будівництво доріг та розстрілювали. В'язні працювали на фірму Франца Унглерта з Мемінгена та фірму Шлезінгера. Усіх, хто залишався в таборі у червні 1943-го, відправили на розстріл у Соколину долину. ",10000,10000
село,Тернопільська,Зборівський,Богданівці,49.3754473,27.144874100000003,"Окрім євреїв, серед в'язнів були військовополонені",-9999,-9999
село,Тернопільська,Зборівський,"Зарудці
(Лавриківці)",49.9712114,23.970189,В'язні працювали у каменоломні,-9999,-9999
село,Тернопільська,Зборівський,Озеряни,48.8811342,25.949784899999997,"У таборі було близько 300 в'язнів - лише чоловіків, яких використовували для будівельних робіт, усіх в'язнів знищили.",300,300
село,Тернопільська,Козівський,Козова,49.4305736,25.158082699999998,,-9999,-9999
село,Тернопільська,Козівський,Плотича,49.6239591,25.562616199999997,"Філія табору в селі Озерна, дати
існування невідомі",-9999,-9999
місто,Тернопільська,Коничинський,Копичинці,49.103781500000004,25.911060199999998,Було розташоване у лісі біля села,-9999,-9999
місто,Тернопільська,Коничинський,Хоростків,49.2030849,25.903470199999997,"Перша згадка у травні 1943,
пізніше переведений до села Кам'янки",-9999,-9999
місто,Тернопільська,Кременецький,Кременець,50.1078135,25.7276661,"Утримували, за різними даними 8-13 тисяч осіб. Усіх в'язнів знищили
",13000,13000
місто,Тернопільська,Кременецький,Кременець,50.1078135,25.7276661,,-9999,-9999
село,Тернопільська,Лановецький,Ланівці,49.877881099999996,26.091582,"Табір був у 50-ти єврейських будинках, обнесених колючим дротом. Там зібрали близько 2,5-3 тисяч в'язнів-євреїв. Серед них були також військовополонені. В'язнів під суворим наглядом випускали на тяжкі роботи. Усіх їх потім знищили",3000,3000
село,Тернопільська,Микулинецький,"Велика
Березовиця",49.4987914,25.6084021,"Використовувалася праця євреїв у
городництві",-9999,-9999
село,Тернопільська,Підволочиський,Кам'янки,49.5435485,26.0140909,"За різними даними у таборі утримувалися від 2 до 5 тисяч осіб, більшість в'язнів було знищено.
Табір був розташований у фільварку Генріха Дашкевича, в'язні працювали на будівництві доріг та в каменоломнях - на організацію Тодта та фірму Отто Гелля (Кісінген). Окрім євреїв, там утримували військовополонених. В липні 1943 року був розбитий партизанами Семена Ковпака. Остаточно ліквідований навесні 1944 року.",-9999,5000
село,Тернопільська,Підволочиський,Качанівка,50.83876970000001,32.6591911,,-9999,-9999
смт.,Тернопільська,Підволочиський,Підволочиськ,49.5290848,26.1416979,"Близько 600 в'язнів цієї філії табору у Кам'янках працювали на фірми Рекмана і Отто Гелля. Усі знищені
(Кісінген)
",600,600
місто,Тернопільська,Підгаєцький,Підгайці,49.2744124,25.1313297,,-9999,-9999
село,Тернопільська,Почаївський,Почаїв,50.000561700000006,25.5072523,У гетто на вулиці Липовій знищили усіх в'язнів ,-9999,-9999
місто,Тернопільська,Скалатський,Скалат,49.4285053,25.971287699999998,"Це була філія табору у Кам'янках, де утримували 500 в'язнів. працювали на фірму Отто Гелля (Кісінген), назвався також ""Кам'янки 4"".",-9999,-9999
місто,Тернопільська,Теребовлянський,Теребовля,49.304773299999994,25.704942199999998,13 червня 1943  року у гетто на вулиці Червоноармійській було масове знищення євреїв. Загинули усі в'язні гетто,-9999,-9999
село,Тернопільська,Товстенський,Головчинці,49.4199616,27.4727136,"Близько 200 в'язнів розстріляно. В'язні працювали на
«Kok Sagis» - виробництві каучуку",-9999,200
село,Тернопільська,Товстенський,Лисівці,48.853458700000004,25.8184164,"Близько 100 в'язнів, з них 40 розстріляно, 30 осіб померли від виснаження",100,70
село,Тернопільська,Товстенський,Рожанівка,48.837700399999996,25.7099184,"У таборі було 300 осіб, у липні 1941 року 120 в'язнів розстріляли. розстріляли",300,120
с-ще,Тернопільська,Товстенський,"Товсте
(Тлуст)",48.847478,25.727551000000002,В'язнів використовували на сільськогосподарських роботах. Тисячу з них розстріляли,-9999,-9999
місто,Тернопільська,Чортківський,Чортків,49.0108843,25.8026512,"Табір та гетто були розташовані на вулиці Глибоків, утримувалося близько 8 тисяч осіб, усі знищені",8000,8000
місто,Тернопільська,Чортківський,Чортків,49.0108843,25.8026512,Усі в'язні знищені,-9999,-9999
село,Тернопільська,Чортківський,Мухавка,48.9045659,25.722939,"Близько 200 в'язнів, усі розстріляні",200,200
село,Тернопільська,Чортківський,Нагорянка,48.931806099999996,25.7385973,Усі 330 в'язнів розстріляні,330,330
село,Тернопільська,Чортківський,Росохач,48.9559989,25.8121458,Майже всі з 80 в'язнів розстріляні,80,80
село,Тернопільська,Чортківський,Свидове,51.410556,26.7052779,Усі 450 в'язнів гетто розстріляні,450,450
село,Тернопільська,Чортківський,Сосулівка,48.920993200000005,25.8344613,Усі 34 в'язні гетто розстріляні,34,34
село,Тернопільська,Чортківський,Шульганівка,48.9570372,25.7175679,"Зі 120 в'язнів знищили 70
",120,70
село,Тернопільська,Чортківський,Ягільниця,48.9420658,25.7464148,,-9999,-9999
місто,Тернопільська,Шумський,Шумське,50.122577,26.1149716,Знищено близько 3500 в'язнів,-9999,3500
місто,Харківська,Шумський,Ізюм,49.2121445,37.2665006,,-9999,-9999
місто,Харківська,Шумський,Харків,49.9935,36.230383,"З тюрми по вулиці Совнаркомівській у квітні 1943 року вивезли та розстріляли близько 400 радянських
громадян.
Ще одна тюрма була у приміщенні колишньої дитячої колонії
НКВС, з цієї тюрми в червні 1943 в'язні були вивезені на двох машинах та розстріляні неподалік Подвірки.",-9999,400
місто,Харківська,Шумський,Харків,49.9935,36.230383,"Табір, в якому утримувалися громадяни, яких гнали на роботу в Німеччину
",-9999,-9999
місто,Харківська,Шумський,Харків,49.9935,36.230383,"По вулиці Катеринославській, 99
був  табір для цивільного населення; по вул.Конторській, - табір для біженців",-9999,-9999
місто,Харківська,Шумський,Харків,49.9935,36.230383,Гетто було розташоване на околиці міста в бараках верстатобудівного заводу. Багато в'язнів було розстріляно у Дробицькому яру та померло від голоду. ,-9999,-9999
смт.,Харківська,Баланкійський,Андріївка друга,46.881421,31.3776386,Близько 300 в'язнів,300,-9999
село,Харківська,Дергачівський,Подвірки,49.9829407,36.0904344,"Близько 500 в'язнів
",500,-9999
село,Харківська,Коломацький,Шляхове,46.873586700000004,33.4221966,,-9999,-9999
місто,Харківська,Красноградський,Красноград,49.373049,35.461353,"На території 31-го вітряка знаходився концтабір,
обнесений колючим дротом. Туди звозили громадян для  відправки в Німеччину",-9999,-9999
село,Харківська,Сахновщинський,Сахновщина,49.146479299999996,35.8709646,"Табір, в якому утримувалися
громадяни, яких відправляли на роботу
до Німеччини. Щоденно у таборі помирало 50-60 людей. ",-9999,-9999
село,Харківська,Сахновщинський,Сахновщина,49.146479299999996,35.8709646,,-9999,-9999
місто,Херсонська,,Херсон,46.635417,32.616867,"Восени 1941 року там утримували, змушували до тяжкої праці, а потім розстріляли до 10 тисяч людей.
",-9999,10000
місто,Херсонська,,Херсон,46.635417,32.616867,,-9999,-9999
місто,Херсонська,,Херсон,46.635417,32.616867,Утримували цивільне населення для подальшої пересилки,-9999,-9999
місто,Херсонська,Бериславський,Берислав,46.84331829999999,33.427364399999995,Утримували близько 4 тисяч в'язнів,4000,-9999
село,Херсонська,Бериславський,Качкарівка,47.0978133,33.747025,,-9999,-9999
зал.ст.,Херсонська,Білозерський,"Копані, Посад-Покровської с/р",46.8063929,32.2560874,,-9999,-9999
село,Херсонська,Верхньорогачицький,"Нижній Рогачик
",47.342491700000004,34.0306864,"Табір був розташований поблизу села
",-9999,-9999
село,Херсонська,Верхньорогачицький,Ушкалка,47.412243,34.1229397,"На східній стороні села в будинку Рудницького, утримувалося 180 осіб.",180,-9999
місто,Херсонська,Генічеський,Генічеськ,46.1784329,34.8068184,Олешський табір. 28 жовтня 1943 року розстріляно 375 осіб ,-9999,375
місто,Херсонська,Генічеський,Генічеськ,46.1784329,34.8068184,"Утримували 900 осіб, серед яких і військовополонені, і цивільні",900,-9999
місто,Херсонська,Каховський,Каховка,46.811720799999996,33.4901963,,-9999,-9999
село,Херсонська,Нововоронцовський,Нововоронцовка,47.498123,33.9169021,У приміщенні Нововоронцовської районної ради,-9999,-9999
місто,Херсонська,Скадовський,Скадовськ,46.1149247,32.910222,,-9999,-9999
село,Херсонська,Херсонський,Антонівка,51.3140166,26.3029098,Вбито 61 людину,-9999,61
смт.,Херсонська,Цюрупинський,Цюрупинськ,46.6199321,32.7072675,,-9999,-9999
місто,Чернівецька,,Сторожинець,48.1547935,25.7100722,"Концтабір був розташований на вулиці Панківській, у приміщенні школи-інтернату. У серпні 1941 року там утримували 1320 осіб. Це був збірний пункт для відправки в концтабори. Загалом туди відправили з цього табору 2 тисячі осіб.",1320,-9999
місто,Чернівецька,,Сторожинець,48.1547935,25.7100722,,-9999,-9999
місто,Чернівецька,,Чернівці,48.2920787,25.9358367,В східній частині міста утримували понад 50 тисяч осіб,50000,-9999
місто,Чернівецька,,передмістя Чернівці-Роща,48.2920787,25.9358367,"Концтабір, у серпні 1941 утримували 666 осіб та 90 осіб у лікарні. У грудні 1941 - 5 тисяч осіб. ",5000,-9999
місто,Чернівецька,,"передмістя
Чернівці-Садгора",48.4487487,25.565741600000003,У таборі перебувало 3412 осіб,3412,-9999
,Чернівецька,,"передмістя
Чернівці-Садгора",48.4487487,25.565741600000003,"Утримували 2783 особи, 6 листопада 1942 року табір переміщений в місто Единці",2783,-9999
село,Чернівецька,Вашківецький,Вашківці,48.3842974,25.5058522,На 24 серпня 1941 року утримували 704 особи,704,-9999
місто,Чернівецька,Вижницький,Вижниця,48.252158200000004,25.1973796,Станом на 24 серпня 1941 року там утримували 1670 осіб,1670,-9999
село ,Чернівецька,Глибоцький,Нижні Петрівці,48.0323166,25.723023899999998,,-9999,-9999
село,Чернівецька,Сокирянський,Сокиряни,48.4495656,27.4110397,"У листопаді 1941 табір перевели до Могильова-Подільського, там утримували 20 тисяч осіб",20000,-9999
село,Чернівецька,Сокирянський,Сокиряни,48.4495656,27.4110397,"Утримували 20 тисяч євреїв, з них 2 тисячі знищено",20000,2000
село,Чернівецька,Сторожинецький,"Межиріччя
(Чудей)",48.055964200000005,25.601845,В тюрмі знищено 634 особи. ,-9999,634
село,Чернівецька,Сторожинецький,Стара Жадова,48.2098104,25.512553699999998,В центрі села утримувалося 132 місцевих мешканців та 500 - з інших населених пунктів.,632,-9999
село,Чернівецька,Хотинський,Дарабани,48.195562,26.590861100000005,,-9999,-9999
місто,Чернігівська,,Чернігів,51.4982,31.2893499,В тюрмі було знищено близько 45 тисяч осіб. Знайдені неповні списки в'язнів.,-9999,45000
місто,Чернігівська,Ніжинський,Ніжин,51.0377956,31.8880994,"Табір примусових робіт, існував до 13 вересня 1943 року",-9999,-9999
місто,Чернігівська,Новгород-Сіверський,Новгород-Сіверський,51.996921,33.2643783,,-9999,-9999
місто,Чернігівська,Прилуцький,Прилуки,50.588471399999996,32.3875825,,-9999,-9999
місто,Чернігівська,Прилуцький,Прилуки,50.588471399999996,32.3875825,,-9999,-9999
хутір,Чернігівська,Чернігівський,"Яцеве
(Новоселівка)",51.530595700000006,31.3839337,"Існувала під час
окупації 1941-1943",-9999,-9999
місто,Чернігівська,Щорський,Щорс,51.8178825,31.946738,,-9999,-9999
місто,Чернігівська,Щорський,Щорс,51.8178825,31.946738,"Розстріляно близько 5,5 тисяч осіб",-9999,5500
місто,Закарпаття,,Хуст,48.173463299999995,23.297247600000002,"Утримували 6 тисяч євреїв, з них 200 осіб загинули, інших відправили в концтабори Аушвіц і Дахау у квітні-травні 1944 року. 5 таборів для єврейського населення існували на вулицях Добрянського, Слов'янській, Вільній, Духновича і на майдані Богдана Хмельницького. ",6000,200
місто,Закарпаття,Берегівський,Берегово,48.1971868,22.6370954,"15 травня 1944 року вивезено в Аушвіц понад 12 тисяч євреїв, усі знищені",-9999,12000
місто,Закарпаття,Мукачівський,Мукачеве,48.4493055,22.711710600000004,"У гетто на цегляних заводах утримувалося понад 13 тисяч осіб. 17 травня 1944 року їх відправили у
концтабір Аушвіц. У міському гетто
утримувалося 20 осіб, усі знищені",13000,13000
місто,Закарпаття,Мукачівський,Мукачеве,48.4493055,22.711710600000004,"В Мукачівському окрузі був трудовий табір, де утримувалося до 10 тисяч осіб",10000,-9999
село,Закарпаття,Мукачівський,Чинадієве,48.490737100000004,22.8097434,"Концтабір цивільного населення  «Раковце-Каїптель»,
підпорядковувався військовій комендатурі, утримання було тимчасовим, в'язнів відправляли в концтабори Угорщини та
Німеччини.",-9999,-9999
місто,Закарпаття,Севлюшський,Севлюш,48.1463491,23.030212300000002,"На вул. Ілоноки, Печки, Кираль було гетто, де
утримувалося більше 18 тисяч осіб. З них 10 тисяч вивезли в Аушвіц. 8662 особи загинули в гетто",18662,18662
місто,Закарпаття,Севлюшський,Севлюш,48.1463491,23.030212300000002,У трудовий табір заганяли населення міста,-9999,-9999
місто,Закарпаття,Тячівський,Тячів,48.017152,23.572467,"Утримувалося 4664 євреїв, усі були
вивезені для знищення в Угорщину та Німеччину",4664,4664
місто,Закарпаття,Ужгородський,Ужгород,48.6208,22.287882999999997,"На цегляному заводі на вулиці Мінайській утримували понад 9 тисяч євреїв, звідти вивезли до Німеччини 9700 осіб. 
На лісовому складі на вулиці Родвинській у гетто утримувалися 17,5 тисяч євреїв, з них 16,3 тисячі знищено у Аушвіці. 
",27200,16300
село,Закарпаття,Хустський,Крива,48.2711949,26.662851500000002,,-9999,-9999
село,Закарпаття,Хустський,Крива,48.2711949,26.662851500000002,"Кривський концтабір розміщувався у трьох корпусах військового містечка. Утримувалося понад одна тисяча українців, ув'язнених розстрілювалии групами по 40-50
осіб на березі річки Тиса. 
Концтабір підпорядковувався військовій комендатурі, утримання було тимчасовим, в'язнів відправляли в концтабори Угорщини та Німеччини.",1000,-9999
село,Закарпаття,Хустський,Сокирниця,48.120408700000006,23.3978165,"Гетто організоване мадярською владою, там утримувалося три тисяч євреїв. Їх відправили до Аушвіцу
",-9999,-9999
місто,Крим,,Севастополь,44.61665,33.525367100000004,На горі Рудольфа,-9999,-9999
місто,Крим,,Феодосія,45.031933,35.382433,,-9999,-9999
місто,Крим,Джанкойський,Джанкой,45.7089869,34.3874785,Тюрма СД,-9999,-9999
місто,Крим,Карасубазарський,Карасубазар,45.057795399999996,34.605095,"Тюрма СД на вул. Ананьївській, 45. Утримувалися військовополонені і цивільне населення",-9999,-9999
місто,Крим,Керченський,Керч,45.357314,36.468293,Розташована у приміщенні гестапо. Міська тюрма для військовополонених і цивільного населення,-9999,-9999
село,Крим,Ленінський,Бакси,45.235116999999995,35.800743,,-9999,-9999
село,Крим,Ленінський,Сім Колодязів,45.2983,35.7729,,-9999,-9999
місто,Крим,Кіровський,Старий Крим,45.027423399999996,35.0863723,Тюрма СД,-9999,-9999
місто,Крим,Сімферопольський,Сімферополь,44.952117,34.102416999999996,"Табір у приміщенні медінституту, ув'язнено 10,8 тисяч євреїв",10800,-9999
місто,Крим,Сімферопольський,Сімферополь,44.952117,34.102416999999996,"На території радгоспу «Красний» Зуйського р-ну. У таборі знищено не менше 8 тисяч осіб: 1,2 тис спалені заживо, кілька сотень вкинуто до колодязів.",-9999,8000
місто,Крим,Сімферопольський,Сімферополь,44.952117,34.102416999999996,,-9999,-9999
місто,Крим,Сімферопольський,Сімферополь,44.952117,34.102416999999996,Була розташована на вулиці Луговій,-9999,-9999
місто,Крим,Ялтинський,Алупка,44.4209688,34.0472685,,-9999,-9999
місто,Крим,Ялтинський,Ялта,44.4909462,34.153268700000005,"«Масандрівські казарми», в яких утримувалися понад 1,5 тисяч осіб ",1500,-9999
місто,Крим,Ялтинський,Ялта,44.4909462,34.153268700000005,Розташований у приміщенні сільськогосподарської фабрики,-9999,-9999
місто,Вінницька,,Вінниця,49.233083,28.468216899999998,"Шталаг № 329. У лютому 1942 року там утримували 13,5 тис. осіб, у червні 1942 - 15,9 тис, у жовтні 1942 -19,4 тис., у грудні 1942 - 6,4 тис., у червні 1943 - 3,6 тис., у жовтні 1943 -1,9 тис.. Також було відділення табору у Жмеринці",19400,-9999
село,Вінницька,Вінницький,Коло-Михайлівка,49.1955886,28.723863899999998,,-9999,-9999
село,Вінницька,Гайсинський,Стрижавка,49.31238870000001,28.474618800000002,,-9999,-9999
місто,Вінницька,Гайсинський,Гайсин,48.8139473,29.381203499999998,"У січні 1942 року це було відділення шталагу №349 в Умані. Після 1943 року - шталаг №348, там утримували: на 1 квітня 1943 року - 2,2 тис. чоловіків, на 1 серпня 1943 року - 1 тисячу чоловіків. ",2200,-9999
,Вінницька,Джулинський,Тернівська МТС,49.6790917,32.0383921,,-9999,-9999
місто,Вінницька,Жмеринський,Жмеринка,49.0390512,28.108593699999997,У січні 1942 це було місцеве відділення вінницького шталагу №329,-9999,-9999
місто,Вінницька,Калинівський,Калинівка,49.448552,28.522656199999997,,-9999,-9999
село,Вінницька,Калинівський,Шевченківка,50.02415739999999,30.3056855,,-9999,-9999
місто,Вінницька,Козятинський,Козятин,49.7149346,28.8363647,Був розташований на вул. Мікояна,-9999,-9999
місто,Вінницька,Літинський,Літин,49.3230985,28.0823146,Був розташований у колишньому військовому містечку ,-9999,-9999
місто,Вінницька,Немирівский,Немирів,48.9749521,28.8474081,,-9999,-9999
село,Вінницька,Немирівский,Рогізна,48.56444329999999,26.880126899999997,,-9999,-9999
місто,Вінницька,Ситківецький,Райгород,48.421755600000004,44.9179818,,-9999,-9999
село,Вінницька,Тиврівський,Гнівань,49.087725799999994,28.348201,"Був розташований на території гранітних розробок
",-9999,-9999
місто,Вінницька,Томашпільський,Вапнярка,48.5334788,28.7416365,,-9999,-9999
місто,Вінницька,Уланівський,Уланів,49.6911273,28.130888199999998,,-9999,-9999
місто,Вінницька,Хмільницький,Хмільник,49.5510263,27.938271399999998,,-9999,-9999
село,Вінницька,Чернівецький,Мазурівка,48.5372946,28.141015600000003,,-9999,-9999
село,Вінницька,Шаргородський,Івашківці,49.6668276,25.6638193,,-9999,-9999
місто,Волинська,Володимир-Волинський,"Володимир-Волинський (до 1944
Володимир-Волинськ)",50.848195200000006,24.3256569,"Офлаг №365 «Ковельські казарми» був розташований на вул.Ковельській. Офлаг складався з двох відділень: основне - на шосе Ковель, допоміжне (адміністрація і лазарет) - в казармах у південній частині міста. Взимку 1941 року табір спалений разом з полоненими. За час існування табору в ньому утримували близько 42 тисяч осіб, загинуло близько 25 тисяч. ",42000,25000
місто,Волинська,Ковельський,Ковель,51.209018,24.698025100000002,"Шталаг №301 був розташований на вулиці Брестській. В лютому 1942 року там утримували 5,1 тис. осіб, у травні 1942 - 8,2 тис., у серпні 1942 - 1,9 тис., пізніше табір переведений до Славути. Там було розстріляно 12 тисяч військовополонених",-9999,12000
місто,Волинська,Луцький,Луцьк,50.747233,25.325383,Шталаг №360.  З жовтня 1941 року до червня 1942 там загинуло 10530 військовополонених.,-9999,10530
місто,Волинська,Любомльський,Любомль,51.232987200000004,24.036439399999995,,-9999,-9999
місто,Ворошиловградська,,Старобільськ,49.2736853,38.925548299999996,"Табір був розташований по вул.Кірова, 14, на території монастиря. 
Щоденно від хвороб, виснаження та знущань помирало близько 20 вязнів. З 14 по 23 січня 1943 року було розстріляно 180 полонених. Після звільнення на території монастиря знайдено тіла 32 в'язнів. ",-9999,180
село,Ворошиловградська,Білолуцький,Білолуцьк,49.7043697,39.018404700000005,"В таборі утримували 5 тисяч військовополонених (можливо, що за весь час існування)",5000,-9999
,Ворошиловградська,Міловський,Троїцька с/р,49.907171999999996,38.296955,"Кілька таборів були розташовані на території колгоспів: ім.Леніна,  «Прогрес», ім.Фрунзе. Утримували 3 тисячі осіб (можливо, за весь час існування). В'язні працювали на будівництві залізниці. З наближенням лінії фронту 1550 вязнів були вивезені у невідомому напрямку.",3000,-9999
село,Ворошиловградська,Ново-Псковський,Піски,48.0643351,37.6741329,,-9999,-9999
с-ще,Ворошиловградська,Ровенькивський,"Шахти
№30-35
""Михайлівка""",49.705415,38.442816,"Табір існував до кінця січня 1943 року, близько 400 в'язнів померло від інфекціних хвороб. 23 січня 1943 року було розстріляно 117 осіб. ",-9999,517
ст.,Ворошиловградська,Станично-Луганський,"ст.Кондрашівка,
Станично-Луганської с/р",48.679845799999995,39.4672507,,313,-9999
село,Ворошиловградська,Станично-Луганський,с.Станично-Луганське,48.679845799999995,39.4672507,,-9999,-9999
місто,Дніпропетровська,,Дніпропетровськ,48.464717,35.046183,"У різних відділеннях концтабору (дулаг № 180;  шталаг №348) утримували майже 40 тисяч осіб (в різний час від 14 до 36 тисяч), загинуло 30 тисяч. 
Полонених утримували: на вулиці Чичерінській, в районі міської тюрми, в лікарні ім. Мечнікова, в селищі Ігрень (на території колишнього заводу Петровського).",40000,30000
місто,Дніпропетровська,,Кривий Ріг,47.910483,33.391783000000004,"Дулаг №162; шталаг №338. З вересня 1941 до лютого 1943 року утримували в різний час від 6,3 тис до 22,1 тис полонених. Серед в'язнів були і цивільні. Табори були розташовані у Жовтневому районі, біля рудника Карла Лібкнехта.  ",22100,-9999
